team,match_up,game_date,w_l,min,pts,fgm,fga,fgp,tpm,tpa,tpp,ftm,fta,ftp,oreb,dreb,reb,ast,stl,blk,tov,pf,p_m,offrtg,derftg,netrtg,astp,astto,astr,orebp,drebp,rebp,tovp,efgp,tsp,pace,pie
DAL,DAL vs. UTA,44647,W,240,114,40,77,51.9,17,34,50,17,24,70.8,10,35,45,21,3,2,10,13,14,129.5,114.9,14.6,52.5,2.1,17.5,26.2,76.5,53.8,11.4,63,65.1,87.5,57.4
DAL,DAL @ MIN,44645,L,240,95,35,90,38.9,10,43,23.3,15,19,78.9,10,35,45,21,4,5,11,19,-21,97.9,119.6,-21.6,60,1.91,15.9,25.5,81.4,50,11.3,44.4,48.3,97,39.4
DAL,DAL vs. HOU,44643,W,240,110,42,86,48.8,8,33,24.2,18,22,81.8,8,34,42,24,9,1,13,24,19,114.6,93.8,20.8,57.1,1.85,18.3,23.4,71.2,48.5,13.5,53.5,57.5,96.5,59.9
DAL,DAL vs. MIN,44641,W,240,110,40,83,48.2,14,46,30.4,16,21,76.2,7,40,47,27,5,3,12,21,2,113.4,109.1,4.3,67.5,2.25,20.5,17.8,70,47.6,12.4,56.6,59.6,98,53
DAL,DAL @ CHA,44639,L,240,108,39,89,43.8,14,38,36.8,16,20,80,12,32,44,18,4,4,15,26,-21,111.3,131.6,-20.3,46.2,1.2,13.8,30.2,72.3,50,15.5,51.7,55.2,97.5,35.2
DAL,DAL @ PHI,44638,L,240,101,37,80,46.3,12,32,37.5,15,21,71.4,11,29,40,21,4,3,12,17,-10,109.8,119.4,-9.6,56.8,1.75,16.9,23.4,76.9,47.7,13,53.8,56.6,92.5,43.9
DAL,DAL @ BKN,44636,W,240,113,41,83,49.4,12,34,35.3,19,19,100,9,28,37,21,5,2,11,17,2,127,126.1,0.8,51.2,1.91,16.8,35.7,59.2,48.4,12.4,56.6,61.8,88.5,51.5
DAL,DAL @ BOS,44633,W,240,95,33,74,44.6,15,37,40.5,14,19,73.7,4,38,42,20,7,5,18,16,3,102.2,97.9,4.3,60.6,1.11,16.5,18.6,71.4,48.5,19.4,54.7,57.7,93.5,52.3
DAL,DAL @ HOU,44631,W,240,113,40,88,45.5,11,36,30.6,22,28,78.6,12,35,47,20,6,8,14,21,13,115.3,102,13.3,50,1.43,15,28.8,77.1,52,14.3,51.7,56.3,98,51.9
DAL,DAL vs. NYK,44629,L,240,77,27,86,31.4,6,44,13.6,17,25,68,12,25,37,11,3,4,8,24,-30,83.7,116.3,-32.6,40.7,1.38,9.3,25,58,40,8.7,34.9,39.7,92,22.4
DAL,DAL vs. UTA,44627,W,240,111,39,88,44.3,17,46,37,16,20,80,9,34,43,19,9,5,9,21,8,118.1,112,6.1,48.7,2.11,14.8,30,72.5,51.5,9.6,54,57.3,93,53
DAL,DAL vs. SAC,44625,W,240,114,40,84,47.6,14,36,38.9,20,27,74.1,10,29,39,22,7,2,10,22,1,117.5,116.5,1,55,2.2,16.9,23.4,62,43.3,10.3,56,59.4,97,52.9
DAL,DAL vs. GSW,44623,W,240,122,45,85,52.9,17,37,45.9,15,20,75,8,24,32,29,7,1,10,16,9,132.6,124.2,8.4,64.4,2.9,21.8,28.6,69.2,48.1,10.9,62.9,65,91.5,52
DAL,DAL @ LAL,44621,W,240,109,41,82,50,10,35,28.6,17,27,63,10,35,45,24,8,7,14,19,5,112.4,109.5,2.9,58.5,1.71,18,26.1,84.8,55.4,14.4,56.1,58.1,96,52.5
DAL,DAL @ GSW,44619,W,240,107,39,78,50,13,34,38.2,16,20,80,6,39,45,16,5,7,18,18,6,109.2,103.1,6.1,41,0.89,13.1,18.6,74.1,49.5,18.4,58.3,61.6,98,51.8
DAL,DAL @ UTA,44617,L,240,109,42,88,47.7,17,39,43.6,8,8,100,8,22,30,22,9,3,12,21,-5,117.2,121.3,-4.1,52.4,1.83,17.5,23.9,69.4,43.9,12.9,57.4,59.5,93.5,43.2
DAL,DAL @ NOP,44609,W,240,125,44,82,53.7,19,40,47.5,18,25,72,7,31,38,18,5,4,9,22,7,131.6,122.9,8.7,40.9,2,14.9,20,64.7,45.1,9.5,65.2,67.2,95.5,51.4
DAL,DAL @ MIA,44607,W,240,107,34,76,44.7,18,41,43.9,21,33,63.6,12,26,38,27,5,7,9,26,8,118.9,110,8.9,79.4,3,20.9,25.5,57.1,41.7,10,56.6,59.1,90,54.5
DAL,DAL vs. LAC,44604,L,240,97,35,85,41.2,15,39,38.5,12,19,63.2,13,31,44,16,4,0,14,17,-2,104.3,106.5,-2.2,45.7,1.14,12.9,28.3,78,50,15.1,50,51.9,93,42
DAL,DAL vs. LAC,44602,W,240,112,38,78,48.7,13,39,33.3,23,27,85.2,8,33,41,19,4,3,14,23,7,117.9,112.9,5,50,1.36,15,31,81.8,57,14.7,57.1,62.3,94,52.4
DAL,DAL vs. DET,44600,W,240,116,40,79,50.6,18,36,50,18,23,78.3,6,41,47,24,10,5,13,18,30,120.8,90.5,30.3,60,1.85,18.6,21.4,71.2,50.5,13.5,62,65.1,95.5,70.6
DAL,DAL vs. ATL,44598,W,240,103,38,88,43.2,16,36,44.4,11,13,84.6,12,36,48,25,8,5,16,25,9,109.6,97.9,11.7,65.8,1.56,18.7,29.4,64.4,48.2,17,52.3,55,95,53
DAL,DAL vs. PHI,44596,W,240,107,39,85,45.9,10,34,29.4,19,23,82.6,11,29,40,22,8,0,11,18,9,118.9,108.9,10,56.4,2,17.2,33.3,81.1,54.1,12.2,51.8,56.2,90,52
DAL,DAL vs. OKC,44594,L,265,114,46,98,46.9,14,43,32.6,8,10,80,13,26,39,28,12,8,14,21,-6,114,117.6,-3.6,60.9,2,19.3,32.1,57.4,44,14,54.1,55.7,91.47,47.3
DAL,DAL @ ORL,44591,L,240,108,39,81,48.1,16,38,42.1,14,18,77.8,7,33,40,22,9,4,18,19,-2,110.2,113.4,-3.2,56.4,1.22,17.1,25,75,50,18.4,58,60.7,97.5,47.6
DAL,DAL vs. IND,44590,W,240,132,51,96,53.1,16,34,47.1,14,22,63.6,11,35,46,31,8,7,5,19,27,134.7,106.1,28.6,60.8,6.2,21.8,26,70.4,49,5.1,61.5,62.5,98.5,61.5
DAL,DAL @ POR,44587,W,240,132,48,88,54.5,16,36,44.4,20,26,76.9,6,39,45,35,6,6,9,21,20,133.3,115.5,17.9,72.9,3.89,24.6,20,89.1,54.9,9.1,63.6,66.4,98,58.4
DAL,DAL @ GSW,44586,L,240,92,32,91,35.2,10,40,25,18,18,100,10,29,39,17,9,4,11,17,-38,92.9,131.3,-38.4,53.1,1.55,13.2,22,68.2,41.7,11.1,40.7,46.5,99,31.6
DAL,DAL vs. MEM,44584,W,240,104,36,74,48.6,9,30,30,23,31,74.2,9,33,42,22,10,12,18,23,13,108.3,93.8,14.5,61.1,1.22,17.1,26.2,58.5,45.8,18.8,54.7,59.3,96.5,63.1
DAL,DAL vs. PHX,44581,L,240,101,37,85,43.5,11,37,29.7,16,20,80,10,40,50,19,1,3,19,22,-8,102,109,-7,51.4,1,14.6,24,85.4,54.1,19.2,50,53.8,99.5,40.8
DAL,DAL vs. TOR,44580,W,240,102,37,76,48.7,9,33,27.3,19,20,95,10,35,45,23,5,0,18,20,4,109.7,103.2,6.5,62.2,1.28,18.3,25.6,62.7,48,19.4,54.6,60.1,94,57.3
DAL,DAL vs. OKC,44578,W,240,104,35,88,39.8,12,37,32.4,22,28,78.6,11,36,47,28,10,7,11,19,2,104,102,2,80,2.55,19.6,27.8,80,52.9,11,46.6,51.8,100,53.7
DAL,DAL vs. ORL,44576,W,240,108,32,78,41,12,34,35.3,32,38,84.2,12,35,47,16,6,3,10,18,16,114.9,97.9,17,50,1.6,12.9,29.2,81.4,53.8,10.6,48.7,57,94,59.5
DAL,DAL @ MEM,44575,W,240,112,47,91,51.6,8,32,25,10,16,62.5,8,44,52,30,8,1,15,19,27,113.1,85.9,27.3,63.8,2,21,31.9,78.9,57.7,15.2,56,57.1,99,64.9
DAL,DAL @ NYK,44573,L,240,85,32,78,41,8,37,21.6,13,19,68.4,5,34,39,16,6,2,13,18,-23,91.4,114.9,-23.5,50,1.23,13.8,13.7,71.4,42,14,46.2,49.2,93.5,36.6
DAL,DAL vs. CHI,44570,W,240,113,44,88,50,16,36,44.4,9,9,100,7,41,48,28,4,2,10,14,14,120.2,106.5,13.8,63.6,2.8,21.2,22.7,78.8,53.1,10.6,59.1,61.4,93.5,57.5
DAL,DAL @ HOU,44568,W,240,130,49,90,54.4,17,38,44.7,15,28,53.6,11,44,55,34,6,4,16,24,24,125,101,24,69.4,2.13,22.4,29.2,83.9,58.7,15.4,63.9,63.5,104.5,63
DAL,DAL vs. GSW,44566,W,240,99,33,87,37.9,12,40,30,21,26,80.8,10,36,46,22,6,5,12,15,17,103.1,86.3,16.8,66.7,1.83,16.5,28.8,78.4,51.8,12.5,44.8,50.3,95.5,56
DAL,DAL vs. DEN,44564,W,240,103,35,78,44.9,14,37,37.8,19,21,90.5,5,23,28,23,12,5,11,21,14,109.6,93.7,15.9,65.7,2.09,18.9,11.4,61.5,34.9,11.7,53.8,59,94.5,58.2
DAL,DAL @ OKC,44563,W,240,95,38,85,44.7,14,39,35.9,5,7,71.4,7,41,48,28,9,3,16,12,9,101.1,91.5,9.6,73.7,1.75,20.9,25.5,84.6,56.6,17,52.9,53.9,94,56.9
DAL,DAL @ SAC,44561,W,240,112,42,81,51.9,9,22,40.9,19,22,86.4,10,37,47,30,5,7,13,14,16,119.1,101.1,18.1,71.4,2.31,22.2,28.2,75.5,55.4,13.8,57.4,61.8,94.5,61.3
DAL,DAL @ SAC,44559,L,240,94,38,81,46.9,9,24,37.5,9,13,69.2,7,29,36,23,7,5,13,19,-1,104.4,105.6,-1.1,60.5,1.77,18.4,26.7,80,51.8,14.4,52.5,54.2,90,50.2
DAL,DAL @ POR,44557,W,240,132,48,84,57.1,12,33,36.4,24,33,72.7,10,31,41,38,6,4,13,31,15,136.1,119.4,16.7,79.2,2.92,25.3,36.6,70.6,55.4,13.4,64.3,67,97.5,61.4
DAL,DAL @ UTA,44555,L,240,116,38,89,42.7,10,30,33.3,30,35,85.7,8,35,43,19,7,3,14,31,-4,111.5,115.4,-3.8,50,1.36,14,26.9,67.9,48.1,13.5,48.3,55.6,104,44.5
DAL,DAL vs. MIL,44553,L,240,95,35,86,40.7,12,45,26.7,13,17,76.5,8,35,43,25,6,2,11,21,-7,99,106.3,-7.3,71.4,2.27,19.1,18.5,81.3,48,11.5,47.7,50.8,96,43.1
DAL,DAL vs. MIN,44551,W,240,114,42,86,48.8,11,34,32.4,19,23,82.6,10,34,44,30,11,3,11,22,12,120,108.5,11.5,71.4,2.73,21.4,31.9,80,55.4,11.6,55.2,59.3,94.5,57.7
DAL,DAL @ MIN,44549,L,240,105,36,82,43.9,12,41,29.3,21,22,95.5,7,34,41,27,5,2,12,25,-6,114.1,118.1,-4,75,2.25,20.8,23.4,80.4,51.6,13,51.2,57.3,93,47.9
DAL,DAL vs. LAL,44545,L,265,104,39,98,39.8,12,44,27.3,14,17,82.4,8,43,51,22,4,3,11,21,-3,97.2,102.9,-5.7,56.4,2,15.4,24.6,87,53.9,10.3,45.9,49.3,95.55,47.1
DAL,DAL vs. CHA,44543,W,240,120,43,83,51.8,19,41,46.3,15,17,88.2,14,36,50,28,4,8,13,19,24,141.2,112.9,28.2,65.1,2.15,21.2,47.5,61.7,56,15.3,63.3,66.3,85,65.1
DAL,DAL @ OKC,44542,W,240,103,38,90,42.2,9,33,27.3,18,23,78.3,10,44,54,25,5,5,9,18,19,109.6,88.4,21.2,65.8,2.78,18.8,26.8,88.5,56.5,9.6,47.2,51.4,94.5,64.2
DAL,DAL @ IND,44540,L,240,93,39,84,46.4,4,29,13.8,11,12,91.7,12,25,37,18,7,2,14,18,-13,102.2,117.8,-15.6,46.2,1.29,14.5,32.6,63,47.8,15.4,48.8,52.1,90.5,41.6
DAL,DAL @ MEM,44538,W,240,104,37,77,48.1,12,33,36.4,18,23,78.3,10,37,47,24,5,6,19,21,8,110.6,100,10.6,64.9,1.26,18.6,27.5,62.7,48.5,20.2,55.8,59.7,95,57.6
DAL,DAL vs. BKN,44537,L,240,99,36,90,40,9,46,19.6,18,22,81.8,10,29,39,21,6,2,4,15,-3,107.6,109.7,-2.1,58.3,5.25,16.7,23.6,76.2,46.4,4.3,45,49.7,92.5,44.9
DAL,DAL vs. MEM,44534,L,240,90,31,92,33.7,15,43,34.9,13,19,68.4,14,28,42,19,10,1,15,21,-7,94.7,101,-6.3,61.3,1.27,14.1,32.3,63,45,15.8,41.8,44.8,95.5,38.7
DAL,DAL vs. NOP,44533,L,240,91,32,79,40.5,10,34,29.4,17,26,65.4,5,37,42,17,4,3,15,23,-16,92.9,109.2,-16.3,53.1,1.13,13.6,18.9,70.9,45.4,15.3,46.8,50.3,98,37.8
DAL,DAL @ NOP,44531,W,240,139,57,83,68.7,18,34,52.9,7,9,77.8,9,25,34,32,7,2,18,19,32,146.3,113.8,32.5,56.1,1.78,23.4,39.3,64,55.1,18.9,79.5,79.9,94.5,62.9
DAL,DAL vs. CLE,44529,L,240,96,39,89,43.8,12,39,30.8,6,15,40,7,26,33,20,8,7,10,15,-18,96,115.2,-19.2,51.3,2,15.5,17,77.8,41.6,10,50.6,50.2,99.5,39.4
DAL,DAL vs. WAS,44527,L,240,114,42,89,47.2,14,38,36.8,16,22,72.7,9,26,35,23,7,4,7,21,-6,117.5,126.3,-8.8,54.8,3.29,17.4,24,75,45.3,7.2,55.1,57.8,96,43.8
DAL,DAL @ LAC,44523,W,265,112,39,89,43.8,12,39,30.8,22,27,81.5,12,30,42,22,11,5,15,23,8,112,103,9,56.4,1.47,15.9,31.4,66,49,15,50.6,55.5,91.02,56.2
DAL,DAL @ LAC,44521,L,240,91,34,83,41,6,30,20,17,18,94.4,8,31,39,21,6,5,10,21,-6,100,106.6,-6.6,61.8,2.1,16.9,24.5,76.2,48.4,11,44.6,50,91,46.7
DAL,DAL @ PHX,44519,L,240,104,37,90,41.1,12,40,30,18,23,78.3,10,30,40,25,15,1,10,17,-8,104,110.9,-6.9,67.6,2.5,18.4,20,72.1,42.9,10,47.8,51.9,100.5,45.8
DAL,DAL @ PHX,44517,L,240,98,38,91,41.8,16,32,50,6,6,100,8,41,49,28,5,2,10,14,-7,103.2,109.4,-6.2,73.7,2.8,21.2,17,74.5,46.3,10.5,50.5,52.3,95.5,46.8
DAL,DAL vs. DEN,44515,W,240,111,45,90,50,14,36,38.9,7,10,70,10,34,44,30,7,2,9,19,10,119.4,107.4,11.9,66.7,3.33,22.6,20.8,73.9,46.8,9.7,57.8,58.8,93.5,55
DAL,DAL @ SAS,44512,W,240,123,46,100,46,18,45,40,13,19,68.4,10,38,48,30,9,7,6,18,14,121.8,110.1,11.7,65.2,5,20.5,29.8,85.1,54.8,5.9,55,56.8,100,54.5
DAL,DAL @ CHI,44510,L,240,107,38,83,45.8,12,33,36.4,19,24,79.2,8,35,43,23,9,4,12,16,-10,109.2,119.4,-10.2,60.5,1.92,17.7,18.8,77.8,47.3,12.2,53,57.2,98,45.3
DAL,DAL vs. NOP,44508,W,240,108,43,85,50.6,14,35,40,8,13,61.5,9,37,46,27,7,3,13,15,16,114.9,98.9,16,62.8,2.08,20.5,27.9,73.1,52.6,13.8,58.8,59.5,93.5,58.4
DAL,DAL vs. BOS,44506,W,240,107,41,78,52.6,13,39,33.3,12,14,85.7,7,33,40,19,7,6,15,18,3,115.1,111.8,3.2,46.3,1.27,15.7,24.3,72.3,51.2,16.1,60.9,63.6,93,53
DAL,DAL @ SAS,44503,W,240,109,40,93,43,8,34,23.5,21,29,72.4,15,41,56,21,10,4,19,23,1,102.8,102.9,0,52.5,1.11,14.3,35.6,85.4,57.9,17.9,47.3,51.5,105.5,47.6
DAL,DAL vs. MIA,44502,L,240,110,37,84,44,14,42,33.3,22,31,71,11,30,41,17,1,3,10,21,-15,115.8,131.6,-15.8,45.9,1.7,13.5,26.4,74.4,47.9,10.5,52.4,56.3,95,38.8
DAL,DAL vs. SAC,44500,W,240,105,40,90,44.4,12,37,32.4,13,20,65,10,35,45,24,8,4,10,20,6,108.2,102.1,6.2,60,2.4,17.8,25.9,63.3,45.6,10.3,51.1,53.1,97,53.5
DAL,DAL @ DEN,44498,L,240,75,23,78,29.5,8,37,21.6,21,27,77.8,6,30,36,14,8,3,15,17,-31,75.8,105,-29.2,60.9,0.93,11.7,12.3,76.2,39.4,15.2,34.6,41.7,100,27
DAL,DAL vs. SAS,44497,W,240,104,41,89,46.1,18,45,40,4,13,30.8,9,36,45,18,4,7,13,19,5,108.3,103.1,5.2,43.9,1.38,14.2,26.9,71.7,49.5,13.5,56.2,54.9,96,47.9
DAL,DAL vs. HOU,44495,W,240,116,43,93,46.2,12,43,27.9,18,25,72,14,36,50,25,9,7,15,22,10,110.5,101,9.5,58.1,1.67,17.4,26.9,75.9,51.9,14.3,52.7,55.8,105,54.4
DAL,DAL @ TOR,44492,W,240,103,38,91,41.8,14,42,33.3,13,18,72.2,13,37,50,24,6,6,9,22,8,110.8,102.2,8.6,63.2,2.67,17.9,29.3,70.9,49.6,9.7,49.5,52.1,93,55.5
DAL,DAL @ ATL,44490,L,240,87,31,93,33.3,13,43,30.2,12,13,92.3,10,40,50,16,7,3,15,21,-26,83.7,108.7,-25,51.6,1.07,12.2,19,84,47.8,14.4,40.3,44.1,104,30.7
CLE,CLE vs. MIL,44661,W,240,133,51,94,54.3,19,38,50,12,17,70.6,10,38,48,39,5,5,12,26,18,127.9,109.5,18.4,76.5,3.25,25.5,22.2,76.9,51.5,11.5,64.4,65.5,104.5,56.5
CLE,CLE @ BKN,44659,L,240,107,40,82,48.8,8,27,29.6,19,24,79.2,10,21,31,19,4,4,9,20,-11,115.1,126.9,-11.8,47.5,2.11,15.4,24.4,57.1,41.5,9.7,53.7,57.8,93,41.7
CLE,CLE @ ORL,44656,L,240,115,42,86,48.8,16,36,44.4,15,22,68.2,9,38,47,25,6,4,12,11,-5,116.2,121.2,-5.1,59.5,2.08,18.7,20.8,79.6,50.5,12.1,58.1,60.1,99,48
CLE,CLE vs. PHI,44654,L,240,108,35,78,44.9,15,33,45.5,23,31,74.2,7,34,41,24,10,3,12,28,-4,109.1,113.1,-4,68.6,2,18.3,17.4,70,44.8,12.1,54.5,58.9,99,46.6
CLE,CLE @ NYK,44653,W,240,119,44,81,54.3,15,34,44.1,16,21,76.2,7,36,43,26,6,3,12,24,18,126.6,106.3,20.3,59.1,2.17,20.2,23.7,75.5,52.9,12.8,63.6,65.9,94.5,60
CLE,CLE @ ATL,44651,L,240,107,39,90,43.3,7,30,23.3,22,28,78.6,15,32,47,19,6,5,14,20,-24,105.9,131,-25.1,48.7,1.36,13.9,31.5,70.2,49.5,13.9,47.2,52.3,100.5,39.3
CLE,CLE vs. DAL,44650,L,240,112,42,83,50.6,11,25,44,17,22,77.3,9,30,39,24,7,3,15,15,-8,117.9,126.3,-8.4,57.1,1.6,18,34.1,72.1,52.9,15.8,57.2,60.4,95,46.9
CLE,CLE vs. ORL,44648,W,240,107,37,83,44.6,13,41,31.7,20,23,87,6,35,41,26,11,4,15,13,6,105.9,101,4.9,70.3,1.73,19.3,20.8,76.6,48.4,14.9,52.4,57.5,100.5,55
CLE,CLE vs. CHI,44646,L,240,94,34,82,41.5,7,31,22.6,19,27,70.4,15,31,46,17,7,3,13,23,-4,101.1,105.4,-4.3,50,1.31,13.5,32.7,78.6,53.2,14,45.7,50.1,93,44.4
CLE,CLE @ TOR,44644,L,240,104,37,79,46.8,12,30,40,18,22,81.8,9,27,36,24,4,3,13,14,-13,114.3,128.6,-14.3,64.9,1.85,19,25.6,65.3,46.7,14.3,54.4,58.6,91,46
CLE,CLE vs. LAL,44641,L,240,120,45,86,52.3,14,39,35.9,16,19,84.2,8,30,38,29,3,2,12,19,-11,121.2,133.7,-12.5,64.4,2.42,21.3,20.9,73.8,47.1,12.1,60.5,63.6,98.5,44.6
CLE,CLE vs. DET,44639,W,240,113,45,88,51.1,10,26,38.5,13,23,56.5,12,32,44,28,7,4,16,16,4,115.3,112.4,2.9,62.2,1.75,19.7,39.1,71.7,55.4,16.3,56.8,57.6,97.5,53.1
CLE,CLE vs. DEN,44638,W,265,119,44,98,44.9,14,37,37.8,17,26,65.4,15,31,46,31,11,4,11,17,3,114.4,111.5,2.9,70.5,2.82,20.4,31,67.3,47.7,10.6,52,54.4,94.19,50.1
CLE,CLE vs. PHI,44636,L,240,114,39,80,48.8,9,28,32.1,27,32,84.4,8,31,39,25,9,4,9,17,-4,122.6,125.5,-3,64.1,2.78,19.5,22.7,78,49.4,9.7,54.4,60.6,93.5,51.5
CLE,CLE vs. LAC,44634,W,265,120,41,86,47.7,15,30,50,23,32,71.9,12,37,49,28,7,4,12,19,9,121.2,113.3,7.9,68.3,2.33,19.6,34.7,67.2,52.3,12.1,56.4,60,89.21,55.6
CLE,CLE @ CHI,44632,L,240,91,36,86,41.9,5,24,20.8,14,17,82.4,5,35,40,19,7,4,14,19,-10,92.9,105.2,-12.4,52.8,1.36,14.7,23.1,75.5,48.5,14.3,44.8,48.7,97,42.5
CLE,CLE @ MIA,44631,L,240,105,35,79,44.3,8,25,32,27,29,93.1,7,33,40,25,5,2,18,23,-12,107.1,118.2,-11,71.4,1.39,18.8,22.2,80.4,51.6,18.4,49.4,57.2,98.5,43.3
CLE,CLE @ IND,44628,W,240,127,47,94,50,9,32,28.1,24,27,88.9,14,26,40,25,13,6,8,16,3,128.3,124,4.3,53.2,3.13,17.9,34.7,60,46.8,8.1,54.8,60,99.5,52.3
CLE,CLE vs. TOR,44626,W,240,104,39,85,45.9,11,36,30.6,15,23,65.2,15,43,58,24,5,7,19,22,8,107.2,99,8.2,61.5,1.26,17.1,36.5,74.2,57,19.6,52.4,54.7,97,56.3
CLE,CLE @ PHI,44624,L,240,119,44,82,53.7,10,28,35.7,21,24,87.5,10,31,41,30,5,4,12,22,-6,121.4,128.9,-7.4,68.2,2.5,21.7,25,91.4,56,12.2,59.8,64.3,97.5,50.9
CLE,CLE vs. CHA,44622,L,240,98,37,79,46.8,10,31,32.3,14,21,66.7,4,33,37,21,6,1,14,18,-21,101,124,-22.9,56.8,1.5,16.9,17.8,75.6,46.7,14.4,53.2,55.5,96.5,39.3
CLE,CLE vs. MIN,44620,L,240,122,39,74,52.7,15,37,40.5,29,34,85.3,10,28,38,29,5,3,22,17,-5,122,128.3,-6.3,74.4,1.32,20.6,36.8,77.5,57.7,22,62.8,68.6,99.5,49.9
CLE,CLE vs. WAS,44618,W,240,92,32,83,38.6,8,25,32,20,24,83.3,13,36,49,22,9,5,14,10,6,97.9,92.5,5.4,68.8,1.57,16.8,30.2,80.9,54,14.9,43.4,49.2,93.5,57.4
CLE,CLE @ DET,44616,L,240,103,34,77,44.2,12,35,34.3,23,34,67.6,8,35,43,20,3,7,12,21,-3,108.4,110.4,-2,58.8,1.67,16,20.4,67.9,45.1,12.6,51.9,56,95.5,46.3
CLE,CLE @ ATL,44607,L,240,116,45,88,51.1,16,41,39,10,12,83.3,14,25,39,30,8,3,13,23,-8,123.4,131.9,-8.5,66.7,2.31,21.7,32.6,68.4,49.4,13.8,60.2,62.2,94,46.5
CLE,CLE @ PHI,44604,L,240,93,36,77,46.8,8,24,33.3,13,15,86.7,5,29,34,21,3,3,17,16,-10,100,110.8,-10.8,58.3,1.24,17.1,20.9,76.7,48.8,18.3,51.9,55.6,93,42.7
CLE,CLE @ IND,44603,W,240,120,43,81,53.1,9,24,37.5,25,30,83.3,6,26,32,20,12,7,13,16,7,120,115.3,4.7,46.5,1.54,15.5,22.5,57.1,41.6,13,58.6,63.7,99,57.7
CLE,CLE vs. SAS,44601,W,240,105,39,82,47.6,9,21,42.9,18,24,75,10,41,51,18,8,2,15,12,13,106.1,92.9,13.1,46.2,1.2,14.2,24.4,68.3,50,15.2,53,56.7,99,59.1
CLE,CLE vs. IND,44598,W,240,98,34,84,40.5,11,32,34.4,19,28,67.9,16,34,50,25,9,5,11,22,13,105.4,91.4,14,73.5,2.27,18.5,32.1,67.9,50,11.8,47,50.9,93,63.1
CLE,CLE @ CHA,44596,W,240,102,36,90,40,14,35,40,16,20,80,15,36,51,26,7,0,12,17,1,106.3,107.4,-1.2,72.2,2.17,18.8,29.8,70.4,49.5,12.5,47.8,51.6,95,50
CLE,CLE @ HOU,44594,L,240,104,41,80,51.3,7,21,33.3,15,27,55.6,12,36,48,23,6,4,19,27,-11,108.3,117.3,-9,56.1,1.21,17.2,34,76.5,56.1,19.8,55.6,56.6,97,45.1
CLE,CLE vs. NOP,44592,W,240,93,36,84,42.9,9,31,29,12,14,85.7,7,30,37,26,6,9,10,19,3,102.2,101.1,1.1,72.2,2.6,20.3,24.5,63.5,44.6,11,48.2,51.6,90,50.3
CLE,CLE @ DET,44591,L,240,105,38,82,46.3,13,34,38.2,16,25,64,12,29,41,25,6,6,13,20,-10,112.9,123.7,-10.8,65.8,1.92,18.9,29.2,63.5,47,14,54.3,56.5,93,45.1
CLE,CLE vs. MIL,44587,W,240,115,41,87,47.1,19,42,45.2,14,17,82.4,12,29,41,27,11,3,13,19,16,119.8,104.2,15.6,65.9,2.08,19.7,29.2,68.2,47.8,13.5,58,60.9,95.5,56.8
CLE,CLE vs. NYK,44585,W,240,95,35,81,43.2,13,36,36.1,12,20,60,12,39,51,29,7,1,20,18,2,100,97.9,2.1,82.9,1.45,20.9,31.4,75.5,53.8,21.1,51.2,52.9,95,53
CLE,CLE vs. OKC,44583,W,240,94,35,76,46.1,6,27,22.2,18,35,51.4,15,39,54,22,5,6,23,20,7,98.9,91.6,7.4,62.9,0.96,16.1,38.5,72.7,56.1,24.2,50,51.4,95,57.2
CLE,CLE @ CHI,44580,L,240,104,40,77,51.9,9,27,33.3,15,22,68.2,9,29,38,27,7,4,15,15,-13,109.5,123.2,-13.7,67.5,1.8,20.6,23.1,80.5,52.5,15.8,57.8,60,95,46.9
CLE,CLE vs. BKN,44578,W,240,114,42,81,51.9,11,32,34.4,19,21,90.5,8,32,40,26,7,3,16,14,7,116.3,110.3,6,61.9,1.63,19.3,30,78.6,54.9,16.3,58.6,63.2,97.5,54.4
CLE,CLE @ OKC,44576,W,240,107,40,87,46,9,35,25.7,18,25,72,11,26,37,28,6,4,9,13,5,112.6,105.2,7.5,70,3.11,20.7,23.5,66,43.9,9.5,51.1,54.6,96,54.1
CLE,CLE @ SAS,44575,W,240,114,46,95,48.4,8,20,40,14,24,58.3,12,34,46,24,7,3,9,13,5,112.9,109,3.9,52.2,2.67,17.3,24.6,74.5,48.1,8.9,52.6,54,100.5,54.1
CLE,CLE @ UTA,44573,W,240,111,43,81,53.1,11,30,36.7,14,17,82.4,7,43,50,28,6,3,15,17,20,118.1,96.8,21.3,65.1,1.87,21.4,25.6,90.4,62.6,16,59.9,62.7,94,65.9
CLE,CLE @ SAC,44571,W,240,109,43,87,49.4,10,34,29.4,13,15,86.7,14,34,48,29,6,8,17,18,1,114.7,111.3,3.4,67.4,1.71,20.9,34.1,63.6,50.5,17.9,55.2,58.2,96,54.8
CLE,CLE @ GSW,44570,L,240,82,32,75,42.7,7,24,29.2,11,18,61.1,8,34,42,21,9,3,19,10,-14,89.1,104.3,-15.2,65.6,1.11,16.8,26.1,56.7,43.4,20.7,47.3,49.4,92,45.6
CLE,CLE @ POR,44568,W,240,114,39,80,48.8,17,39,43.6,19,29,65.5,8,35,43,22,7,3,9,15,13,122.6,108.6,14,56.4,2.44,17.5,23.9,63.3,46.2,9.7,59.4,61.4,93,56.8
